transaction_id,Date,customer_id,Gender,Age,product_category,Quantity,price_per_unit,total_amount,season
676,"2023-07-19 00:00:00",CUST676,Male,63,Electronics,3,500,1500,NULL
677,"2023-10-27 00:00:00",CUST677,Female,19,Beauty,3,500,1500,NULL
678,"2023-12-23 00:00:00",CUST678,Female,60,Electronics,3,300,900,NULL
679,"2023-01-11 00:00:00",CUST679,Female,18,Beauty,3,30,90,NULL
680,"2023-10-22 00:00:00",CUST680,Female,53,Clothing,3,300,900,NULL
681,"2023-07-14 00:00:00",CUST681,Female,43,Electronics,2,30,60,NULL
682,"2023-09-02 00:00:00",CUST682,Male,46,Beauty,4,300,1200,NULL
683,"2023-01-04 00:00:00",CUST683,Male,38,Beauty,2,500,1000,NULL
684,"2023-06-30 00:00:00",CUST684,Female,28,Clothing,2,500,1000,NULL
685,"2023-06-02 00:00:00",CUST685,Male,57,Electronics,2,25,50,NULL
686,"2023-07-19 00:00:00",CUST686,Female,28,Electronics,4,50,200,NULL
687,"2023-08-03 00:00:00",CUST687,Female,53,Electronics,1,300,300,NULL
688,"2023-10-03 00:00:00",CUST688,Male,56,Clothing,4,25,100,NULL
689,"2023-10-07 00:00:00",CUST689,Male,57,Electronics,2,50,100,NULL
690,"2023-11-05 00:00:00",CUST690,Female,52,Clothing,3,300,900,NULL
691,"2023-04-23 00:00:00",CUST691,Female,51,Clothing,3,30,90,NULL
692,"2023-09-07 00:00:00",CUST692,Female,64,Clothing,2,50,100,NULL
693,"2023-04-23 00:00:00",CUST693,Male,41,Beauty,3,500,1500,NULL
694,"2023-05-20 00:00:00",CUST694,Female,39,Electronics,2,25,50,NULL
695,"2023-08-12 00:00:00",CUST695,Female,22,Electronics,3,50,150,NULL
696,"2023-09-06 00:00:00",CUST696,Female,50,Clothing,4,50,200,NULL
697,"2023-01-15 00:00:00",CUST697,Male,53,Clothing,1,500,500,NULL
698,"2023-07-19 00:00:00",CUST698,Female,64,Electronics,1,300,300,NULL
699,"2023-06-22 00:00:00",CUST699,Female,37,Clothing,4,30,120,NULL
700,"2023-12-09 00:00:00",CUST700,Male,36,Electronics,4,500,2000,NULL
701,"2023-12-14 00:00:00",CUST701,Female,52,Beauty,2,30,60,NULL
702,"2023-07-27 00:00:00",CUST702,Female,60,Clothing,2,300,600,NULL
703,"2023-03-26 00:00:00",CUST703,Male,34,Electronics,2,50,100,NULL
704,"2023-08-28 00:00:00",CUST704,Female,62,Clothing,3,30,90,NULL
705,"2023-03-07 00:00:00",CUST705,Male,60,Electronics,2,25,50,NULL
706,"2023-11-15 00:00:00",CUST706,Male,51,Electronics,4,25,100,NULL
707,"2023-10-01 00:00:00",CUST707,Female,26,Clothing,1,500,500,NULL
708,"2023-01-14 00:00:00",CUST708,Female,43,Beauty,3,300,900,NULL
709,"2023-07-21 00:00:00",CUST709,Female,19,Electronics,2,500,1000,NULL
710,"2023-10-31 00:00:00",CUST710,Female,26,Electronics,3,500,1500,NULL
711,"2023-10-16 00:00:00",CUST711,Male,26,Electronics,3,500,1500,NULL
712,"2023-12-06 00:00:00",CUST712,Female,57,Beauty,2,25,50,NULL
713,"2023-01-14 00:00:00",CUST713,Male,34,Beauty,3,25,75,NULL
714,"2023-02-12 00:00:00",CUST714,Female,18,Clothing,1,500,500,NULL
715,"2023-11-26 00:00:00",CUST715,Female,42,Beauty,4,25,100,NULL
716,"2023-08-08 00:00:00",CUST716,Female,60,Clothing,4,300,1200,NULL
717,"2023-03-11 00:00:00",CUST717,Male,57,Clothing,1,500,500,NULL
718,"2023-08-25 00:00:00",CUST718,Female,59,Beauty,3,25,75,NULL
719,"2023-04-04 00:00:00",CUST719,Female,42,Clothing,2,30,60,NULL
720,"2023-01-26 00:00:00",CUST720,Female,56,Beauty,3,500,1500,NULL
721,"2023-05-14 00:00:00",CUST721,Female,52,Clothing,1,500,500,NULL
722,"2023-07-14 00:00:00",CUST722,Male,20,Beauty,3,300,900,NULL
723,"2023-06-17 00:00:00",CUST723,Female,54,Beauty,4,50,200,NULL
724,"2023-04-19 00:00:00",CUST724,Male,61,Clothing,3,50,150,NULL
725,"2023-08-21 00:00:00",CUST725,Male,61,Electronics,1,300,300,NULL
726,"2023-06-17 00:00:00",CUST726,Male,47,Clothing,4,300,1200,NULL
727,"2023-06-22 00:00:00",CUST727,Male,55,Beauty,3,300,900,NULL
728,"2023-07-14 00:00:00",CUST728,Male,51,Electronics,3,50,150,NULL
729,"2023-05-23 00:00:00",CUST729,Male,29,Clothing,4,300,1200,NULL
730,"2023-08-04 00:00:00",CUST730,Female,36,Clothing,2,25,50,NULL
731,"2023-05-10 00:00:00",CUST731,Male,54,Clothing,4,500,2000,NULL
732,"2023-02-11 00:00:00",CUST732,Male,61,Electronics,2,500,1000,NULL
733,"2023-08-29 00:00:00",CUST733,Male,34,Beauty,1,30,30,NULL
734,"2023-01-10 00:00:00",CUST734,Female,27,Clothing,1,30,30,NULL
735,"2023-10-04 00:00:00",CUST735,Female,64,Clothing,4,500,2000,NULL
736,"2023-01-27 00:00:00",CUST736,Male,29,Clothing,4,25,100,NULL
737,"2023-06-29 00:00:00",CUST737,Female,33,Clothing,1,50,50,NULL
738,"2023-04-25 00:00:00",CUST738,Male,41,Clothing,2,50,100,NULL
739,"2023-11-29 00:00:00",CUST739,Male,36,Beauty,1,25,25,NULL
740,"2023-02-05 00:00:00",CUST740,Female,25,Beauty,4,50,200,NULL
741,"2023-11-30 00:00:00",CUST741,Male,48,Clothing,1,300,300,NULL
742,"2023-01-21 00:00:00",CUST742,Female,38,Electronics,4,500,2000,NULL
743,"2023-01-16 00:00:00",CUST743,Female,34,Beauty,4,500,2000,NULL
744,"2023-05-07 00:00:00",CUST744,Male,40,Electronics,1,25,25,NULL
745,"2023-04-13 00:00:00",CUST745,Male,54,Beauty,2,50,100,NULL
746,"2023-01-11 00:00:00",CUST746,Female,33,Clothing,3,30,90,NULL
747,"2023-11-15 00:00:00",CUST747,Male,23,Beauty,1,30,30,NULL
748,"2023-03-20 00:00:00",CUST748,Male,25,Clothing,3,50,150,NULL
749,"2023-05-03 00:00:00",CUST749,Male,42,Beauty,1,30,30,NULL
750,"2023-03-06 00:00:00",CUST750,Female,35,Clothing,3,25,75,NULL
751,"2023-08-31 00:00:00",CUST751,Female,42,Clothing,2,25,50,NULL
752,"2023-12-09 00:00:00",CUST752,Male,29,Clothing,2,50,100,NULL
753,"2023-02-28 00:00:00",CUST753,Female,32,Clothing,1,30,30,NULL
754,"2023-10-16 00:00:00",CUST754,Female,43,Electronics,4,25,100,NULL
755,"2023-04-22 00:00:00",CUST755,Female,58,Clothing,3,25,75,NULL
756,"2023-08-27 00:00:00",CUST756,Female,62,Electronics,4,300,1200,NULL
757,"2023-12-25 00:00:00",CUST757,Female,43,Electronics,4,300,1200,NULL
758,"2023-05-12 00:00:00",CUST758,Male,64,Clothing,4,25,100,NULL
759,"2023-07-08 00:00:00",CUST759,Male,49,Electronics,2,50,100,NULL
760,"2023-03-27 00:00:00",CUST760,Male,27,Beauty,1,500,500,NULL
761,"2023-11-07 00:00:00",CUST761,Female,33,Clothing,1,500,500,NULL
762,"2023-11-07 00:00:00",CUST762,Female,24,Electronics,2,25,50,NULL
763,"2023-02-28 00:00:00",CUST763,Male,34,Clothing,2,25,50,NULL
764,"2023-03-25 00:00:00",CUST764,Female,40,Clothing,1,25,25,NULL
765,"2023-06-09 00:00:00",CUST765,Male,43,Clothing,4,50,200,NULL
766,"2023-02-25 00:00:00",CUST766,Male,38,Electronics,3,300,900,NULL
767,"2023-10-24 00:00:00",CUST767,Male,39,Beauty,3,25,75,NULL
768,"2023-01-14 00:00:00",CUST768,Female,24,Beauty,3,25,75,NULL
769,"2023-06-09 00:00:00",CUST769,Female,31,Electronics,4,30,120,NULL
770,"2023-10-22 00:00:00",CUST770,Male,32,Clothing,1,50,50,NULL
771,"2023-12-13 00:00:00",CUST771,Male,24,Electronics,2,25,50,NULL
772,"2023-07-12 00:00:00",CUST772,Male,26,Electronics,1,30,30,NULL
773,"2023-07-23 00:00:00",CUST773,Male,25,Electronics,4,500,2000,NULL
774,"2023-04-12 00:00:00",CUST774,Female,40,Clothing,2,25,50,NULL
775,"2023-02-08 00:00:00",CUST775,Female,46,Electronics,4,25,100,NULL
776,"2023-10-31 00:00:00",CUST776,Male,35,Clothing,3,30,90,NULL
777,"2023-12-20 00:00:00",CUST777,Male,48,Electronics,3,50,150,NULL
778,"2023-11-18 00:00:00",CUST778,Female,47,Beauty,4,25,100,NULL
779,"2023-05-05 00:00:00",CUST779,Female,56,Electronics,2,500,1000,NULL
780,"2023-02-22 00:00:00",CUST780,Male,52,Electronics,2,25,50,NULL
781,"2023-12-23 00:00:00",CUST781,Male,35,Beauty,1,500,500,NULL
782,"2023-06-04 00:00:00",CUST782,Male,59,Clothing,3,300,900,NULL
783,"2023-12-17 00:00:00",CUST783,Female,56,Clothing,1,300,300,NULL
784,"2023-11-04 00:00:00",CUST784,Female,34,Electronics,1,500,500,NULL
785,"2023-03-03 00:00:00",CUST785,Female,31,Beauty,4,50,200,NULL
786,"2023-10-17 00:00:00",CUST786,Male,48,Clothing,4,25,100,NULL
787,"2023-01-22 00:00:00",CUST787,Male,41,Electronics,1,25,25,NULL
788,"2023-06-27 00:00:00",CUST788,Female,52,Beauty,3,300,900,NULL
789,"2023-09-30 00:00:00",CUST789,Female,61,Clothing,4,500,2000,NULL
790,"2023-08-08 00:00:00",CUST790,Male,62,Clothing,1,25,25,NULL
791,"2023-12-05 00:00:00",CUST791,Female,51,Beauty,1,25,25,NULL
792,"2023-07-09 00:00:00",CUST792,Female,20,Beauty,1,50,50,NULL
793,"2023-02-05 00:00:00",CUST793,Male,54,Beauty,1,30,30,NULL
794,"2023-09-17 00:00:00",CUST794,Female,60,Beauty,1,300,300,NULL
795,"2023-11-28 00:00:00",CUST795,Male,57,Electronics,1,300,300,NULL
796,"2023-06-24 00:00:00",CUST796,Male,43,Beauty,4,30,120,NULL
797,"2023-01-07 00:00:00",CUST797,Male,40,Clothing,3,25,75,NULL
798,"2023-08-04 00:00:00",CUST798,Male,61,Clothing,1,50,50,NULL
799,"2023-09-08 00:00:00",CUST799,Male,56,Electronics,2,50,100,NULL
800,"2023-02-24 00:00:00",CUST800,Male,32,Clothing,4,300,1200,NULL
801,"2023-08-10 00:00:00",CUST801,Male,21,Clothing,4,50,200,NULL
802,"2023-07-05 00:00:00",CUST802,Female,46,Beauty,1,30,30,NULL
803,"2023-11-22 00:00:00",CUST803,Male,39,Clothing,4,25,100,NULL
804,"2023-08-24 00:00:00",CUST804,Male,42,Electronics,1,30,30,NULL
805,"2023-12-29 00:00:00",CUST805,Female,30,Beauty,3,500,1500,NULL
806,"2023-03-20 00:00:00",CUST806,Female,35,Beauty,3,300,900,NULL
807,"2023-08-11 00:00:00",CUST807,Female,50,Electronics,4,50,200,NULL
808,"2023-04-01 00:00:00",CUST808,Male,33,Beauty,4,500,2000,NULL
809,"2023-09-25 00:00:00",CUST809,Female,62,Beauty,2,50,100,NULL
810,"2023-11-30 00:00:00",CUST810,Male,59,Electronics,4,25,100,NULL
811,"2023-05-19 00:00:00",CUST811,Male,61,Beauty,2,25,50,NULL
812,"2023-11-12 00:00:00",CUST812,Male,19,Electronics,3,25,75,NULL
813,"2023-10-03 00:00:00",CUST813,Male,52,Electronics,3,50,150,NULL
814,"2023-09-05 00:00:00",CUST814,Female,59,Clothing,1,500,500,NULL
815,"2023-08-27 00:00:00",CUST815,Female,51,Clothing,3,25,75,NULL
816,"2023-08-12 00:00:00",CUST816,Male,47,Beauty,2,500,1000,NULL
817,"2023-10-31 00:00:00",CUST817,Male,30,Beauty,4,50,200,NULL
818,"2023-05-18 00:00:00",CUST818,Male,30,Electronics,1,500,500,NULL
819,"2023-06-15 00:00:00",CUST819,Female,35,Beauty,2,50,100,NULL
820,"2023-05-06 00:00:00",CUST820,Male,49,Electronics,4,50,200,NULL
821,"2023-02-14 00:00:00",CUST821,Male,49,Electronics,1,300,300,NULL
822,"2023-05-23 00:00:00",CUST822,Female,52,Beauty,3,50,150,NULL
823,"2023-08-19 00:00:00",CUST823,Female,56,Electronics,2,50,100,NULL
824,"2023-05-05 00:00:00",CUST824,Male,63,Clothing,4,30,120,NULL
825,"2023-08-26 00:00:00",CUST825,Female,46,Beauty,1,25,25,NULL
826,"2023-10-19 00:00:00",CUST826,Female,46,Clothing,1,300,300,NULL
827,"2023-11-09 00:00:00",CUST827,Male,61,Beauty,3,300,900,NULL
828,"2023-12-09 00:00:00",CUST828,Female,33,Electronics,4,300,1200,NULL
829,"2023-07-14 00:00:00",CUST829,Male,61,Beauty,3,30,90,NULL
830,"2023-06-22 00:00:00",CUST830,Female,64,Clothing,3,50,150,NULL
831,"2023-01-15 00:00:00",CUST831,Male,27,Electronics,4,25,100,NULL
832,"2023-09-11 00:00:00",CUST832,Male,47,Beauty,4,500,2000,NULL
833,"2023-06-16 00:00:00",CUST833,Male,42,Beauty,4,50,200,NULL
834,"2023-04-04 00:00:00",CUST834,Female,56,Beauty,2,30,60,NULL
835,"2023-09-07 00:00:00",CUST835,Male,37,Clothing,4,50,200,NULL
836,"2023-04-19 00:00:00",CUST836,Female,22,Clothing,1,50,50,NULL
837,"2023-07-01 00:00:00",CUST837,Male,18,Beauty,3,30,90,NULL
838,"2023-05-13 00:00:00",CUST838,Male,47,Electronics,2,300,600,NULL
839,"2023-06-24 00:00:00",CUST839,Female,20,Electronics,4,300,1200,NULL
840,"2023-05-24 00:00:00",CUST840,Male,62,Clothing,2,25,50,NULL
841,"2023-11-02 00:00:00",CUST841,Male,31,Electronics,4,25,100,NULL
842,"2023-12-26 00:00:00",CUST842,Female,47,Clothing,2,300,600,NULL
843,"2023-05-22 00:00:00",CUST843,Male,21,Beauty,3,500,1500,NULL
844,"2023-10-12 00:00:00",CUST844,Male,35,Clothing,3,50,150,NULL
845,"2023-01-06 00:00:00",CUST845,Male,54,Clothing,1,500,500,NULL
846,"2023-09-22 00:00:00",CUST846,Male,42,Beauty,1,50,50,NULL
847,"2023-04-08 00:00:00",CUST847,Female,18,Electronics,4,300,1200,NULL
848,"2023-02-13 00:00:00",CUST848,Female,63,Clothing,3,25,75,NULL
849,"2023-05-04 00:00:00",CUST849,Male,32,Clothing,2,25,50,NULL
850,"2023-07-28 00:00:00",CUST850,Female,26,Beauty,2,500,1000,NULL
851,"2023-09-08 00:00:00",CUST851,Male,32,Electronics,2,25,50,NULL
852,"2023-10-12 00:00:00",CUST852,Female,41,Clothing,1,300,300,NULL
853,"2023-05-04 00:00:00",CUST853,Male,21,Beauty,2,500,1000,NULL
854,"2023-12-20 00:00:00",CUST854,Male,29,Clothing,1,50,50,NULL
855,"2023-09-01 00:00:00",CUST855,Male,54,Beauty,1,25,25,NULL
856,"2023-11-27 00:00:00",CUST856,Male,54,Electronics,4,30,120,NULL
857,"2023-12-31 00:00:00",CUST857,Male,60,Electronics,2,25,50,NULL
858,"2023-09-09 00:00:00",CUST858,Male,23,Electronics,2,50,100,NULL
859,"2023-08-18 00:00:00",CUST859,Female,56,Electronics,3,500,1500,NULL
860,"2023-01-09 00:00:00",CUST860,Male,63,Clothing,4,50,200,NULL
861,"2023-02-17 00:00:00",CUST861,Female,41,Clothing,3,30,90,NULL
862,"2023-05-31 00:00:00",CUST862,Male,28,Electronics,4,300,1200,NULL
863,"2023-04-24 00:00:00",CUST863,Female,30,Electronics,2,25,50,NULL
864,"2023-07-27 00:00:00",CUST864,Female,51,Electronics,1,500,500,NULL
865,"2023-12-21 00:00:00",CUST865,Female,42,Clothing,1,300,300,NULL
866,"2023-05-05 00:00:00",CUST866,Male,24,Electronics,1,50,50,NULL
867,"2023-06-06 00:00:00",CUST867,Male,21,Electronics,1,500,500,NULL
868,"2023-12-06 00:00:00",CUST868,Female,25,Electronics,1,300,300,NULL
869,"2023-10-25 00:00:00",CUST869,Male,37,Beauty,3,500,1500,NULL
870,"2023-07-08 00:00:00",CUST870,Female,46,Electronics,4,30,120,NULL
871,"2023-08-31 00:00:00",CUST871,Male,62,Beauty,2,30,60,NULL
872,"2023-10-11 00:00:00",CUST872,Female,63,Beauty,3,25,75,NULL
873,"2023-09-29 00:00:00",CUST873,Female,27,Electronics,4,25,100,NULL
874,"2023-06-26 00:00:00",CUST874,Male,60,Beauty,1,30,30,NULL
875,"2023-08-06 00:00:00",CUST875,Female,51,Electronics,4,500,2000,NULL
876,"2023-10-09 00:00:00",CUST876,Male,43,Clothing,4,30,120,NULL
877,"2023-06-19 00:00:00",CUST877,Female,58,Clothing,1,25,25,NULL
878,"2023-06-30 00:00:00",CUST878,Female,20,Clothing,1,30,30,NULL
879,"2023-12-26 00:00:00",CUST879,Male,23,Clothing,1,30,30,NULL
880,"2023-08-21 00:00:00",CUST880,Male,22,Beauty,2,500,1000,NULL
881,"2023-05-19 00:00:00",CUST881,Male,22,Electronics,1,300,300,NULL
882,"2023-06-06 00:00:00",CUST882,Female,64,Electronics,2,25,50,NULL
883,"2023-05-09 00:00:00",CUST883,Male,40,Electronics,1,500,500,NULL
884,"2023-04-29 00:00:00",CUST884,Female,26,Clothing,2,30,60,NULL
885,"2023-03-03 00:00:00",CUST885,Female,52,Clothing,4,30,120,NULL
886,"2023-04-09 00:00:00",CUST886,Male,37,Electronics,3,300,900,NULL
887,"2023-06-11 00:00:00",CUST887,Male,59,Clothing,4,25,100,NULL
888,"2023-03-03 00:00:00",CUST888,Female,52,Electronics,4,25,100,NULL
889,"2023-10-02 00:00:00",CUST889,Female,35,Electronics,1,50,50,NULL
890,"2023-12-20 00:00:00",CUST890,Male,34,Electronics,2,25,50,NULL
891,"2023-04-05 00:00:00",CUST891,Male,41,Electronics,3,300,900,NULL
892,"2023-04-09 00:00:00",CUST892,Male,20,Electronics,1,50,50,NULL
893,"2023-04-21 00:00:00",CUST893,Male,49,Electronics,1,50,50,NULL
894,"2023-09-05 00:00:00",CUST894,Male,52,Electronics,1,30,30,NULL
895,"2023-05-22 00:00:00",CUST895,Female,55,Clothing,4,30,120,NULL
896,"2023-10-29 00:00:00",CUST896,Female,30,Electronics,2,25,50,NULL
897,"2023-09-26 00:00:00",CUST897,Female,64,Electronics,2,50,100,NULL
898,"2023-11-02 00:00:00",CUST898,Female,42,Clothing,3,30,90,NULL
899,"2023-05-25 00:00:00",CUST899,Male,26,Clothing,2,300,600,NULL
900,"2023-02-21 00:00:00",CUST900,Male,21,Clothing,2,30,60,NULL
901,"2023-04-10 00:00:00",CUST901,Male,31,Electronics,1,30,30,NULL
902,"2023-06-01 00:00:00",CUST902,Female,54,Beauty,1,50,50,NULL
903,"2023-04-27 00:00:00",CUST903,Female,51,Beauty,4,50,200,NULL
904,"2023-07-04 00:00:00",CUST904,Male,28,Clothing,1,500,500,NULL
905,"2023-04-02 00:00:00",CUST905,Male,58,Beauty,1,300,300,NULL
906,"2023-06-04 00:00:00",CUST906,Female,20,Clothing,1,50,50,NULL
907,"2023-01-08 00:00:00",CUST907,Female,45,Electronics,1,25,25,NULL
908,"2023-12-29 00:00:00",CUST908,Male,46,Beauty,4,300,1200,NULL
909,"2023-10-01 00:00:00",CUST909,Male,26,Electronics,1,300,300,NULL
910,"2023-03-06 00:00:00",CUST910,Female,20,Beauty,3,50,150,NULL
911,"2023-05-21 00:00:00",CUST911,Male,42,Electronics,3,300,900,NULL
912,"2023-01-24 00:00:00",CUST912,Male,51,Beauty,3,50,150,NULL
913,"2023-01-28 00:00:00",CUST913,Male,29,Electronics,3,30,90,NULL
914,"2023-10-11 00:00:00",CUST914,Female,59,Electronics,1,500,500,NULL
915,"2023-05-30 00:00:00",CUST915,Female,26,Beauty,3,30,90,NULL
916,"2023-12-24 00:00:00",CUST916,Female,32,Electronics,1,50,50,NULL
917,"2023-03-06 00:00:00",CUST917,Female,57,Electronics,4,50,200,NULL
918,"2023-11-23 00:00:00",CUST918,Female,42,Electronics,3,30,90,NULL
919,"2023-09-09 00:00:00",CUST919,Female,22,Beauty,2,25,50,NULL
920,"2023-02-22 00:00:00",CUST920,Female,28,Beauty,3,25,75,NULL
921,"2023-01-07 00:00:00",CUST921,Male,51,Electronics,3,25,75,NULL
922,"2023-10-21 00:00:00",CUST922,Male,41,Electronics,1,50,50,NULL
923,"2023-05-26 00:00:00",CUST923,Male,32,Beauty,3,300,900,NULL
924,"2023-08-29 00:00:00",CUST924,Male,55,Beauty,2,50,100,NULL
925,"2023-09-03 00:00:00",CUST925,Male,25,Electronics,1,300,300,NULL
926,"2023-08-14 00:00:00",CUST926,Male,22,Electronics,1,30,30,NULL
927,"2023-06-24 00:00:00",CUST927,Male,43,Electronics,4,500,2000,NULL
928,"2023-04-05 00:00:00",CUST928,Female,35,Clothing,4,300,1200,NULL
929,"2023-01-27 00:00:00",CUST929,Female,23,Beauty,3,25,75,NULL
930,"2023-05-10 00:00:00",CUST930,Male,54,Clothing,4,50,200,NULL
931,"2023-09-02 00:00:00",CUST931,Male,30,Beauty,4,30,120,NULL
932,"2023-02-28 00:00:00",CUST932,Female,45,Beauty,4,25,100,NULL
933,"2023-02-03 00:00:00",CUST933,Male,22,Beauty,1,30,30,NULL
934,"2023-07-25 00:00:00",CUST934,Male,30,Beauty,1,500,500,NULL
935,"2023-09-09 00:00:00",CUST935,Female,34,Beauty,1,50,50,NULL
936,"2023-02-07 00:00:00",CUST936,Male,57,Beauty,4,50,200,NULL
937,"2023-10-23 00:00:00",CUST937,Female,62,Beauty,1,500,500,NULL
938,"2023-11-19 00:00:00",CUST938,Male,49,Clothing,4,50,200,NULL
939,"2023-12-18 00:00:00",CUST939,Female,46,Electronics,1,300,300,NULL
940,"2023-01-28 00:00:00",CUST940,Female,20,Electronics,1,30,30,NULL
941,"2023-03-19 00:00:00",CUST941,Female,57,Clothing,2,25,50,NULL
942,"2023-03-18 00:00:00",CUST942,Male,51,Clothing,3,500,1500,NULL
943,"2023-10-16 00:00:00",CUST943,Female,57,Clothing,4,300,1200,NULL
944,"2023-06-05 00:00:00",CUST944,Male,44,Clothing,2,25,50,NULL
945,"2023-02-13 00:00:00",CUST945,Male,30,Beauty,1,25,25,NULL
946,"2023-05-08 00:00:00",CUST946,Male,62,Electronics,4,500,2000,NULL
947,"2023-03-02 00:00:00",CUST947,Male,50,Beauty,1,300,300,NULL
948,"2023-10-13 00:00:00",CUST948,Female,23,Electronics,3,25,75,NULL
949,"2023-08-02 00:00:00",CUST949,Female,41,Electronics,2,25,50,NULL
950,"2023-11-07 00:00:00",CUST950,Male,36,Clothing,3,300,900,NULL
951,"2023-11-02 00:00:00",CUST951,Male,33,Beauty,2,50,100,NULL
952,"2023-11-13 00:00:00",CUST952,Female,57,Clothing,1,25,25,NULL
953,"2023-04-26 00:00:00",CUST953,Male,45,Beauty,3,30,90,NULL
954,"2023-09-25 00:00:00",CUST954,Female,50,Electronics,3,300,900,NULL
955,"2023-07-14 00:00:00",CUST955,Male,58,Clothing,1,25,25,NULL
956,"2023-08-19 00:00:00",CUST956,Male,30,Clothing,3,500,1500,NULL
957,"2023-08-15 00:00:00",CUST957,Female,60,Electronics,4,30,120,NULL
958,"2023-06-02 00:00:00",CUST958,Male,62,Electronics,2,25,50,NULL
959,"2023-10-29 00:00:00",CUST959,Female,42,Electronics,2,30,60,NULL
960,"2023-08-08 00:00:00",CUST960,Male,59,Clothing,2,30,60,NULL
961,"2023-06-06 00:00:00",CUST961,Male,53,Beauty,4,50,200,NULL
962,"2023-10-19 00:00:00",CUST962,Male,44,Clothing,2,30,60,NULL
963,"2023-11-14 00:00:00",CUST963,Female,55,Beauty,1,50,50,NULL
964,"2023-01-31 00:00:00",CUST964,Male,24,Clothing,3,300,900,NULL
965,"2023-11-09 00:00:00",CUST965,Male,22,Clothing,4,50,200,NULL
966,"2023-02-20 00:00:00",CUST966,Male,60,Electronics,2,500,1000,NULL
967,"2023-04-17 00:00:00",CUST967,Male,62,Beauty,1,25,25,NULL
968,"2023-11-17 00:00:00",CUST968,Female,48,Clothing,3,300,900,NULL
969,"2023-04-19 00:00:00",CUST969,Female,40,Clothing,3,300,900,NULL
970,"2023-05-16 00:00:00",CUST970,Male,59,Electronics,4,500,2000,NULL
971,"2023-12-05 00:00:00",CUST971,Female,27,Electronics,4,50,200,NULL
972,"2023-02-11 00:00:00",CUST972,Male,49,Beauty,4,25,100,NULL
973,"2023-03-22 00:00:00",CUST973,Male,60,Clothing,1,50,50,NULL
974,"2023-05-03 00:00:00",CUST974,Male,47,Beauty,1,30,30,NULL
975,"2023-03-30 00:00:00",CUST975,Female,56,Clothing,4,50,200,NULL
976,"2023-10-10 00:00:00",CUST976,Female,48,Beauty,2,300,600,NULL
977,"2023-02-08 00:00:00",CUST977,Female,35,Electronics,3,25,75,NULL
978,"2023-03-22 00:00:00",CUST978,Female,53,Clothing,3,50,150,NULL
979,"2023-01-02 00:00:00",CUST979,Female,19,Beauty,1,25,25,NULL
980,"2023-07-29 00:00:00",CUST980,Female,31,Electronics,3,25,75,NULL
981,"2023-08-19 00:00:00",CUST981,Female,30,Electronics,2,30,60,NULL
982,"2023-12-19 00:00:00",CUST982,Female,46,Beauty,3,30,90,NULL
983,"2023-11-01 00:00:00",CUST983,Female,29,Clothing,1,300,300,NULL
984,"2023-08-29 00:00:00",CUST984,Male,56,Clothing,1,500,500,NULL
985,"2023-05-30 00:00:00",CUST985,Female,19,Electronics,2,25,50,NULL
986,"2023-01-17 00:00:00",CUST986,Female,49,Clothing,2,500,1000,NULL
987,"2023-04-29 00:00:00",CUST987,Female,30,Clothing,3,300,900,NULL
988,"2023-05-28 00:00:00",CUST988,Female,63,Clothing,3,25,75,NULL
989,"2023-12-28 00:00:00",CUST989,Female,44,Electronics,1,25,25,NULL
990,"2023-05-25 00:00:00",CUST990,Female,58,Beauty,2,500,1000,NULL
991,"2023-12-26 00:00:00",CUST991,Female,34,Clothing,2,50,100,NULL
992,"2023-08-21 00:00:00",CUST992,Female,57,Electronics,2,30,60,NULL
993,"2023-02-06 00:00:00",CUST993,Female,48,Electronics,3,50,150,NULL
994,"2023-12-18 00:00:00",CUST994,Female,51,Beauty,2,500,1000,NULL
995,"2023-04-30 00:00:00",CUST995,Female,41,Clothing,1,30,30,NULL
996,"2023-05-16 00:00:00",CUST996,Male,62,Clothing,1,50,50,NULL
997,"2023-11-17 00:00:00",CUST997,Male,52,Beauty,3,30,90,NULL
998,"2023-10-29 00:00:00",CUST998,Female,23,Beauty,4,25,100,NULL
999,"2023-12-05 00:00:00",CUST999,Female,36,Electronics,3,50,150,NULL
1000,"2023-04-12 00:00:00",CUST1000,Male,47,Electronics,4,30,120,NULL
